full_trajectory_uncertainty,id_0,id_1,id_2,id_3,x0,y0,x1,y1,x2,y2,x3,y3,p0_1,p1_2,p2_3,p0-2,p0-3,p1-3,nr_cells0,nr_cells1,nr_cells2,nr_cells3
0.635,1979,1979,1979,1979,233.984,28.644,233.984,28.644,233.984,28.644,238.226,29.377,0.498,0.631,0.775,0.565,0.635,0.703,0,0,0,0
0.532,1980,1980,1980,1980,264.176,112.754,272.79,115.762,290.812,122.582,275.649,122.708,0.685,0.391,0.52,0.538,0.532,0.456,0,0,0,0
0.642,1981,1981,1981,1981,189.671,380.698,190.773,376.462,188.549,367.094,175.966,354.925,0.527,0.679,0.719,0.603,0.642,0.699,0,0,0,0
0.734,1982,1982,1982,1982,220.094,379.382,220.351,378.781,214.367,374.861,193.463,374.8,0.885,0.696,0.62,0.791,0.734,0.658,0,0,0,0
0.769,1983,1983,1983,1983,392.363,278.376,391.442,282.409,396.879,283.265,405.703,290.754,0.709,0.78,0.819,0.744,0.769,0.8,0,0,0,0
0.628,1985,1985,1985,1985,54.872,210.545,52.047,210.26,44.544,217.942,37.92,221.638,0.649,0.564,0.671,0.607,0.628,0.618,0,0,0,0
0.755,1986,1986,1986,1986,236.81,394.39,242.946,393.238,239.193,394.279,234.121,392.279,0.701,0.808,0.754,0.755,0.755,0.781,0,0,0,0
0.626,1987,1987,1987,1987,326.09,52.588,327.419,60.495,323.077,64.687,319.227,60.034,0.762,0.508,0.609,0.635,0.626,0.559,0,0,0,0
0.795,1988,1988,1988,1988,197.266,310.858,191.445,307.56,188.516,306.19,181.698,306.681,0.793,0.769,0.824,0.781,0.795,0.797,0,0,0,0
0.703,1989,1989,1989,1989,225.267,430.74,227.938,429.035,220.526,430.642,221.25,432.966,0.817,0.662,0.631,0.739,0.703,0.646,0,0,0,0
0.593,1990,1990,1990,1990,316.651,108.15,311.049,109.264,318.241,90.351,325.137,82.964,0.593,0.464,0.722,0.529,0.593,0.593,0,0,0,0
0.693,1991,1991,1991,1991,165.417,228.221,143.562,191.305,134.696,187.663,140.218,194.505,0.678,0.607,0.795,0.642,0.693,0.701,0,0,0,0
0.715,1992,1992,1992,1992,217.101,326.127,212.191,321.15,204.22,307.003,205.253,301.852,0.665,0.63,0.852,0.647,0.715,0.741,0,0,0,0
0.663,1993,1993,1993,1993,407.403,286.989,399.558,288.334,401.06,288.29,406.939,296.419,0.688,0.654,0.646,0.671,0.663,0.65,0,0,0,0
0.786,1994,1994,1994,1994,363.321,166.326,361.157,167.671,353.422,170.811,354.632,171.376,0.8,0.682,0.875,0.741,0.786,0.779,0,0,0,0
0.695,1995,1995,1995,1995,413.032,263.58,410.261,265.526,409.477,270.932,411.407,281.288,0.537,0.8,0.748,0.669,0.695,0.774,1,1,1,1
0.683,1996,1996,1996,1996,300.695,126.957,292.042,125.087,293.228,114.123,287.136,112.395,0.688,0.725,0.635,0.707,0.683,0.68,1,1,1,1
0.685,1997,1997,1997,1997,18.978,481.747,18.978,481.747,18.978,481.747,18.978,481.747,0.715,0.624,0.716,0.669,0.685,0.67,0,0,0,0
0.773,1998,1998,1998,1998,82.402,370.351,82.419,370.315,82.983,370.496,83.115,373.49,0.783,0.71,0.825,0.746,0.773,0.768,0,0,0,0
0.613,1999,1999,1999,1999,277.177,163.893,284.645,152.569,286.117,145.34,284.156,131.533,0.557,0.679,0.603,0.618,0.613,0.641,0,0,0,0
0.557,2000,2000,2000,2000,294.788,298.776,291.516,296.413,294.53,294.401,292.908,292.519,0.493,0.583,0.595,0.538,0.557,0.589,1,1,1,1
0.629,2001,2001,2001,2001,419.648,436.603,419.012,436.156,419.012,436.156,419.012,436.156,0.768,0.541,0.578,0.655,0.629,0.559,0,0,0,0
0.848,2002,2002,2002,2002,349.771,329.022,354.649,332.615,361.644,331.606,370.83,334.722,0.806,0.883,0.853,0.845,0.848,0.868,1,1,1,1
0.669,2003,2003,2003,2003,207.878,312.119,188.654,319.413,187.453,321.179,187.75,327.464,0.681,0.595,0.731,0.638,0.669,0.663,0,0,0,0
0.712,2004,2004,2004,2004,223.52,92.392,228.76,90.796,228.674,82.505,215.275,74.026,0.714,0.669,0.751,0.692,0.712,0.71,0,0,0,0
0.801,2005,2005,2005,2005,196.916,487.675,196.342,480.589,195.905,480.533,195.777,479.172,0.828,0.765,0.81,0.796,0.801,0.788,0,0,0,0
0.706,2006,2006,2006,2006,293.612,401.078,304.433,401.561,305.937,400.607,307.737,399.437,0.696,0.776,0.645,0.736,0.706,0.711,0,0,0,0
0.694,2007,2007,2007,2007,103.768,331.766,106.152,329.66,116.323,325.879,131.942,324.023,0.737,0.693,0.653,0.715,0.694,0.673,1,1,1,1
0.795,2008,2008,2008,2008,304.592,169.25,300.295,170.194,286.233,171.737,300.156,156.343,0.873,0.821,0.691,0.847,0.795,0.756,0,0,0,0
0.539,2009,2009,2009,2009,253.286,226.661,256.87,202.368,244.053,209.971,228.806,211.537,0.489,0.545,0.583,0.517,0.539,0.564,0,0,0,0
0.674,2010,2010,2010,2010,160.703,147.772,145.376,152.819,130.477,171.93,121.701,169.04,0.716,0.612,0.695,0.664,0.674,0.654,0,0,0,0
0.636,2011,2011,2011,2011,218.526,420.681,218.221,416.482,214.35,404.651,216.061,390.191,0.803,0.565,0.54,0.684,0.636,0.553,0,0,0,0
0.69,2012,2012,2012,2012,354.179,424.346,353.898,423.52,353.625,423.037,353.625,423.037,0.74,0.557,0.772,0.649,0.69,0.665,0,0,0,0
0.687,2013,2013,2013,2013,118.495,337.424,122.506,333.859,132.119,334.844,145.002,346.843,0.619,0.714,0.726,0.667,0.687,0.72,0,0,0,0
0.548,2014,2014,2014,2014,73.41,475.722,74.257,481.152,74.67,482.088,75.684,484.019,0.423,0.679,0.541,0.551,0.548,0.61,0,0,0,0
0.727,2015,2015,2015,2015,399.233,201.935,398.306,198.121,398.71,196.197,393.49,196.287,0.823,0.833,0.524,0.828,0.727,0.679,1,1,1,1
0.786,2016,2016,2016,2016,79.566,276.86,82.696,272.169,80.8,272.496,73.477,272.062,0.765,0.811,0.782,0.788,0.786,0.797,1,1,1,1
0.723,2017,2017,2017,2017,334.522,346.357,333.188,348.232,335.217,348.846,334.717,351.049,0.872,0.625,0.672,0.748,0.723,0.648,0,0,0,0
0.685,2018,2018,2018,2018,474.849,116.296,472.108,116.158,471.023,116.453,471.023,116.453,0.636,0.629,0.79,0.633,0.685,0.71,0,0,0,0
0.691,2019,2019,2019,2019,372.617,115.394,378.034,114.561,390.523,101.978,397.875,96.481,0.783,0.548,0.74,0.666,0.691,0.644,1,1,1,1
0.604,2020,2020,2020,2020,338.707,351.213,338.368,350.841,339.641,345.135,337.011,345.518,0.693,0.568,0.55,0.63,0.604,0.559,1,1,1,1
0.776,2021,2021,2021,2021,377.322,241.531,383.817,237.479,385.682,241.927,383.324,243.969,0.793,0.764,0.771,0.779,0.776,0.767,0,0,0,0
0.517,2022,2022,2022,2022,220.671,160.728,227.514,150.36,224.422,135.299,213.934,102.572,0.478,0.451,0.622,0.464,0.517,0.536,0,0,0,0
0.71,2023,2023,2023,2023,374.82,461.347,374.175,460.201,374.175,460.201,374.175,460.201,0.954,0.651,0.524,0.803,0.71,0.587,0,0,0,0
0.87,2025,2025,2025,2025,357.891,142.578,354.736,150.209,361.94,154.516,348.267,145.795,0.903,0.9,0.808,0.901,0.87,0.854,0,0,0,0
0.657,2026,2026,2026,2026,164.238,119.815,142.602,122.01,138.123,131.938,128.202,121.753,0.624,0.618,0.73,0.621,0.657,0.674,0,0,0,0
0.612,2027,2027,2027,2027,232.001,278.677,223.368,288.347,233.138,294.538,232.168,303.013,0.685,0.659,0.491,0.672,0.612,0.575,1,1,1,1
0.607,2028,2028,2028,2028,174.157,431.816,176.28,427.248,175.023,423.94,172.032,419.329,0.546,0.733,0.541,0.64,0.607,0.637,0,0,0,0
0.745,2030,2030,2030,2030,54.363,326.091,45.91,327.671,46.252,324.898,42.668,322.416,0.673,0.755,0.807,0.714,0.745,0.781,1,1,1,1
0.73,2031,2031,2031,2031,216.366,70.834,221.08,71.506,220.273,59.251,214.701,46.038,0.794,0.643,0.754,0.718,0.73,0.698,0,0,0,0
0.704,2032,2032,2032,2032,33.379,234.639,35.832,232.292,38.884,233.212,25.56,238.126,0.663,0.793,0.657,0.728,0.704,0.725,1,1,1,1
0.764,2033,2033,2033,2033,346.068,345.953,344.159,351.088,343.256,350.769,343.075,359.605,0.724,0.808,0.758,0.766,0.764,0.783,0,0,0,0
0.723,2034,2034,2034,2034,101.07,408.092,101.055,408.118,101.903,407.568,104.698,406.11,0.754,0.711,0.703,0.732,0.723,0.707,0,0,0,0
0.636,2035,2035,2035,2035,297.963,431.871,298.456,430.055,298.429,428.916,297.589,426.57,0.749,0.65,0.509,0.699,0.636,0.579,1,1,1,1
0.787,2036,2036,2036,2036,282.179,433.724,283.254,432.724,288.015,434.446,292.42,435.916,0.803,0.852,0.706,0.827,0.787,0.779,0,0,0,0
0.614,2038,2038,2038,2038,147.756,189.21,129.113,170.639,121.715,150.373,116.09,152.933,0.578,0.633,0.631,0.606,0.614,0.632,1,1,1,1
0.718,2039,2039,2039,2039,39.839,301.781,31.962,304.692,32.709,306.821,32.82,306.469,0.813,0.675,0.667,0.744,0.718,0.671,0,0,0,0
0.699,2040,2040,2040,2040,170.244,55.787,165.735,54.629,164.076,42.397,149.24,32.736,0.703,0.625,0.77,0.664,0.699,0.697,0,0,0,0
0.509,2041,2041,2041,2041,330.579,188.729,340.333,190.725,350.595,184.206,350.932,178.484,0.639,0.486,0.4,0.563,0.509,0.443,0,0,0,0
0.679,2042,2042,2042,2042,259.539,169.827,253.021,174.03,267.992,166.779,273.28,176.493,0.731,0.711,0.594,0.721,0.679,0.652,0,0,0,0
0.851,2043,2043,2043,2043,465.243,338.41,466.19,342.519,467.594,344.609,467.629,344.639,0.824,0.847,0.882,0.835,0.851,0.865,0,0,0,0
0.708,2044,2044,2044,2044,322.571,182.732,311.832,182.663,303.172,169.145,300.416,168.251,0.874,0.602,0.649,0.738,0.708,0.625,0,0,0,0
0.622,2045,2045,2045,2045,212.443,94.729,215.929,74.468,209.364,69.405,215.593,58.189,0.603,0.557,0.705,0.58,0.622,0.631,0,0,0,0
0.665,2046,2046,2046,2046,28.846,139.501,28.846,139.501,30.842,140.616,32.411,141.992,0.653,0.561,0.782,0.607,0.665,0.671,0,0,0,0
0.726,2047,2047,2047,2047,189.301,391.945,188.963,391.112,185.704,387.449,184.906,393.466,0.735,0.71,0.734,0.722,0.726,0.722,0,0,0,0
0.679,2048,2048,2048,2048,30.328,133.487,30.328,133.487,28.641,135.319,27.494,133.546,0.577,0.74,0.719,0.659,0.679,0.729,0,0,0,0
0.661,2049,2049,2049,2049,72.822,237.368,83.235,234.136,83.506,243.11,91.219,253.96,0.623,0.655,0.704,0.639,0.661,0.679,0,0,0,0
0.759,2050,2050,2050,2050,471.496,322.17,469.329,327.17,469.309,327.199,469.307,327.202,0.684,0.857,0.735,0.771,0.759,0.796,1,1,1,1
0.824,2051,2051,2051,2051,166.098,450.472,161.195,452.137,159.277,450.072,160.249,447.87,0.858,0.798,0.817,0.828,0.824,0.807,0,0,0,0
0.712,2052,2052,2052,2052,248.287,481.947,248.28,481.966,248.811,482.304,250.894,481.527,0.635,0.657,0.844,0.646,0.712,0.75,0,0,0,0
0.499,2053,2053,2053,2053,361.429,72.48,364.894,74.897,371.882,71.974,366.239,65.904,0.505,0.592,0.4,0.548,0.499,0.496,0,0,0,0
0.677,2054,2054,2054,2054,377.437,180.114,370.111,187.808,374.149,192.899,370.964,190.756,0.515,0.669,0.847,0.592,0.677,0.758,2,2,2,2
0.712,2055,2055,2055,2055,452.146,296.573,451.963,297.283,451.963,297.283,451.963,297.283,0.71,0.711,0.716,0.71,0.712,0.714,1,1,1,1
0.728,2056,2056,2056,2056,76.668,76.931,76.668,76.401,78.405,76.042,78.399,76.02,0.621,0.771,0.791,0.696,0.728,0.781,0,0,0,0
0.749,2057,2057,2057,2057,96.969,231.579,100.069,244.12,99.996,247.724,109.611,258.545,0.859,0.897,0.49,0.878,0.749,0.694,2,2,2,2
0.727,2058,2058,2058,2058,330.213,342.494,328.857,341.108,323.976,338.724,311.17,335.721,0.837,0.641,0.704,0.739,0.727,0.672,1,1,1,1
0.658,2059,2059,2059,2059,219.377,294.615,215.116,312.51,213.521,313.823,209.511,309.862,0.676,0.619,0.681,0.647,0.658,0.65,0,0,0,0
0.636,2060,2060,2060,2060,388.066,31.339,388.066,31.339,387.729,32.624,387.584,32.864,0.586,0.574,0.748,0.58,0.636,0.661,0,0,0,0
0.787,2061,2061,2061,2061,371.165,80.321,370.785,81.241,375.775,82.192,379.188,80.404,0.776,0.737,0.849,0.757,0.787,0.793,0,0,0,0
0.695,2062,2062,2062,2062,272.235,353.154,271.636,349.8,266.677,346.72,274.026,338.737,0.642,0.664,0.778,0.653,0.695,0.721,0,0,0,0
0.681,2063,2063,2063,2063,407.448,86.12,402.993,82.409,403.542,71.276,399.567,65.487,0.578,0.788,0.676,0.683,0.681,0.732,1,1,1,1
0.625,2064,2064,2064,2064,278.538,260.801,268.423,260.557,266.71,265.367,264.091,271.905,0.458,0.695,0.724,0.576,0.625,0.709,1,1,1,1
0.699,2065,2065,2065,2065,346.336,233.651,337.857,231.991,342.022,241.987,344.919,248.11,0.827,0.787,0.484,0.807,0.699,0.636,0,0,0,0
0.637,2066,2066,2066,2066,199.118,195.162,218.233,168.659,229.389,150.736,229.471,149.021,0.641,0.598,0.671,0.62,0.637,0.634,1,1,1,1
0.746,2067,2067,2067,2067,387.301,86.546,386.354,86.952,386.473,79.499,387.234,76.474,0.915,0.679,0.644,0.797,0.746,0.662,0,0,0,0
0.738,2068,2068,2068,2068,289.645,33.32,286.882,33.609,287.223,34.114,290.207,35.338,0.708,0.78,0.726,0.744,0.738,0.753,1,1,1,1
0.724,2069,2069,2069,2069,109.914,316.191,115.193,314.199,123.868,315.491,137.619,325.308,0.75,0.666,0.756,0.708,0.724,0.711,0,0,0,0
0.708,2070,2070,2070,2070,257.28,182.408,268.75,181.182,273.784,166.468,275.133,182.067,0.673,0.754,0.696,0.714,0.708,0.725,0,0,0,0
0.726,2071,2071,2071,2071,23.868,270.708,24.925,274.476,23.443,274.204,24.057,275.141,0.719,0.67,0.79,0.694,0.726,0.73,0,0,0,0
0.671,2072,2072,2072,2072,211.892,139.411,219.993,124.453,215.595,118.027,207.701,86.55,0.725,0.743,0.545,0.734,0.671,0.644,0,0,0,0
0.73,2073,2073,2073,2073,46.508,191.79,52.116,199.662,48.268,207.169,45.814,210.88,0.753,0.651,0.785,0.702,0.73,0.718,0,0,0,0
0.701,2074,2074,2074,2074,293.465,488.336,293.567,487.867,293.567,487.867,293.567,487.867,0.612,0.607,0.883,0.609,0.701,0.745,0,0,0,0
0.683,2075,2075,2075,2075,283.791,453.297,284.67,451.675,284.752,451.178,284.168,450.662,0.63,0.619,0.801,0.624,0.683,0.71,1,1,1,1
0.769,2076,2076,2076,2076,352.723,60.854,356.538,61.269,364.425,62.84,361.882,57.633,0.813,0.681,0.811,0.747,0.769,0.746,0,0,0,0
0.763,2077,2077,2077,2077,367.193,60.643,367.104,61.238,368.403,60.24,367.907,54.425,0.777,0.754,0.757,0.766,0.763,0.756,0,0,0,0
0.712,2078,2078,2078,2078,390.187,192.711,388.536,192.603,379.905,187.536,376.831,184.491,0.712,0.657,0.768,0.684,0.712,0.712,0,0,0,0
0.715,2080,2080,2080,2080,394.52,463.711,394.165,463.279,394.165,463.279,394.165,463.279,0.621,0.789,0.734,0.705,0.715,0.761,0,0,0,0
0.786,2082,2082,2082,2082,373.75,246.099,375.767,246.929,376.919,248.376,374.052,253.22,0.79,0.768,0.801,0.779,0.786,0.785,0,0,0,0
0.633,2083,2083,2083,2083,210.241,115.263,207.668,111.356,207.725,103.167,198.939,76.796,0.695,0.631,0.573,0.663,0.633,0.602,1,1,1,1
0.745,2084,2084,2084,2084,63.143,106.704,56.872,111.112,63.373,113.423,71.333,112.526,0.856,0.603,0.775,0.73,0.745,0.689,0,0,0,0
0.835,2085,2085,2085,2085,97.465,25.114,92.302,18.422,91.057,16.263,82.701,19.651,0.732,0.989,0.784,0.86,0.835,0.886,1,1,1,1
0.71,2086,2086,2086,2086,475.899,163.079,475.899,163.079,474.905,162.911,474.905,162.911,0.59,0.726,0.813,0.658,0.71,0.769,1,1,1,1
0.719,2087,2087,2087,2087,262.273,253.331,248.918,276.825,262.536,285.996,271.007,285.192,0.677,0.715,0.763,0.696,0.719,0.739,0,0,0,0
0.553,2088,2088,2088,2088,84.262,467.307,84.262,467.307,84.262,467.307,85.02,468.472,0.547,0.563,0.549,0.555,0.553,0.556,0,0,0,0
0.629,2089,2089,2089,2089,64.858,14.386,62.478,13.021,58.089,13.823,56.044,13.784,0.714,0.61,0.564,0.662,0.629,0.587,0,0,0,0
0.587,2090,2090,2090,2090,50.104,176.912,53.34,184.786,52.096,176.736,46.424,174.071,0.679,0.661,0.42,0.67,0.587,0.541,0,0,0,0
0.818,2091,2091,2091,2091,193.717,454.256,198.179,443.514,198.929,433.52,192.644,430.568,0.712,0.904,0.837,0.808,0.818,0.871,0,0,0,0
0.795,2092,2092,2092,2092,472.829,456.047,472.829,456.047,472.829,456.047,472.829,456.047,0.74,0.738,0.908,0.739,0.795,0.823,1,1,1,1
0.692,2093,2093,2093,2093,387.581,24.132,387.581,24.132,387.26,25.153,387.182,25.281,0.738,0.647,0.69,0.692,0.692,0.668,0,0,0,0
0.651,2094,2094,2094,2094,213.716,376.417,212.337,376.537,208.792,375.92,196.432,366.105,0.647,0.641,0.665,0.644,0.651,0.653,0,0,0,0
0.683,2095,2095,2095,2095,166.436,47.329,168.349,48.976,165.512,36.538,158.954,24.829,0.717,0.709,0.624,0.713,0.683,0.666,0,0,0,0
0.65,2096,2096,2096,2096,193.618,365.614,195.691,362.716,195.08,359.033,185.621,351.326,0.478,0.857,0.616,0.667,0.65,0.736,0,0,0,0
0.575,2097,2097,2097,2097,218.137,288.926,198.023,292.567,186.222,289.687,181.732,293.077,0.52,0.632,0.573,0.576,0.575,0.603,0,0,0,0
0.788,2098,2098,2098,2098,321.354,193.489,325.82,192.318,330.773,186.138,338.245,169.399,0.903,0.702,0.759,0.802,0.788,0.731,0,0,0,0
0.584,2099,2099,2099,2099,243.875,93.104,239.458,88.059,231.123,77.287,212.832,65.454,0.547,0.639,0.566,0.593,0.584,0.603,1,1,1,1
0.589,2100,2100,2100,2100,372.863,364.323,371.238,364.279,369.96,363.578,367.834,366.131,0.687,0.598,0.481,0.643,0.589,0.54,0,0,0,0
0.648,2101,2101,2101,2101,195.509,240.782,239.095,251.393,231.234,251.864,209.563,251.491,0.596,0.654,0.696,0.625,0.648,0.675,0,0,0,0
0.737,2102,2102,2102,2102,16.119,446.268,14.753,445.79,13.135,445.554,13.135,445.554,0.725,0.761,0.725,0.743,0.737,0.743,0,0,0,0
0.766,2103,2103,2103,2103,384.386,192.492,378.803,197.454,390.602,194.704,388.751,192.288,0.724,0.734,0.838,0.729,0.766,0.786,0,0,0,0
0.562,2104,2104,2104,2104,163.802,181.112,179.002,186.23,215.276,153.733,239.067,154.659,0.524,0.543,0.62,0.533,0.562,0.581,0,0,0,0
0.765,2105,2105,2105,2105,310.918,385.505,311.686,381.916,310.799,383.27,307.788,387.51,0.815,0.76,0.719,0.787,0.765,0.739,0,0,0,0
0.749,2106,2106,2106,2106,236.789,125.429,237.499,114.5,250.751,112.755,258.419,87.443,0.843,0.688,0.715,0.765,0.749,0.702,0,0,0,0
0.588,2107,2107,2107,2107,477.832,229.096,479.458,220.129,478.922,221.428,478.922,221.428,0.526,0.611,0.627,0.569,0.588,0.619,0,0,0,0
0.8,2109,2109,2109,2109,231.009,125.01,230.833,108.99,233.073,112.952,234.771,109.637,0.741,0.816,0.844,0.779,0.8,0.83,0,0,0,0
0.631,2110,2110,2110,2110,176.154,206.949,177.992,189.687,228.32,162.392,241.202,144.474,0.721,0.524,0.649,0.622,0.631,0.586,0,0,0,0
0.745,2111,2111,2111,2111,360.336,94.282,360.87,96.904,364.983,93.86,368.224,100.794,0.763,0.744,0.729,0.754,0.745,0.737,0,0,0,0
0.775,2112,2112,2112,2112,190.204,349.016,185.024,349.172,185.147,345.421,188.386,346.78,0.772,0.778,0.776,0.775,0.775,0.777,0,0,0,0
0.761,2113,2113,2113,2113,485.594,61.494,485.715,66.162,486.444,66.555,486.253,71.289,0.74,0.76,0.784,0.75,0.761,0.772,0,0,0,0
0.802,2114,2114,2114,2114,239.635,74.539,239.635,74.539,235.911,73.458,226.375,79.602,0.785,0.767,0.854,0.776,0.802,0.81,1,1,1,1
0.815,2115,2115,2115,2115,301.226,384.707,301.217,387.477,302.526,389.413,296.849,394.533,0.818,0.799,0.827,0.809,0.815,0.813,0,0,0,0
0.49,2116,2116,2116,2116,37.318,470.937,37.318,470.937,37.45,471.033,37.412,471.715,0.39,0.497,0.582,0.443,0.49,0.539,0,0,0,0
0.532,2117,2117,2117,2117,343.391,58.792,345.462,62.239,352.861,64.701,351.192,62.209,0.45,0.521,0.626,0.485,0.532,0.573,0,0,0,0
0.624,2118,2118,2118,2118,69.117,219.738,72.962,217.359,64.639,220.366,58.321,216.973,0.731,0.425,0.716,0.578,0.624,0.57,0,0,0,0
0.707,2119,2119,2119,2119,78.164,322.16,78.164,327.572,88.971,327.774,100.268,327.485,0.7,0.746,0.675,0.723,0.707,0.711,0,0,0,0
0.755,2120,2120,2120,2120,242.538,403.061,244.201,408.131,240.252,410.617,238.587,402.852,0.69,0.732,0.844,0.711,0.755,0.788,0,0,0,0
0.677,2121,2121,2121,2121,23.006,137.458,23.006,137.458,21.774,138.594,21.205,138.334,0.65,0.652,0.729,0.651,0.677,0.69,0,0,0,0
0.518,2122,2122,2122,2122,308.553,201.049,316.807,190.136,328.565,178.462,332.278,181.662,0.442,0.552,0.559,0.497,0.518,0.556,0,0,0,0
0.798,2123,2123,2123,2123,348.432,168.203,355.429,162.484,345.959,152.184,345.657,140.699,0.794,0.801,0.799,0.798,0.798,0.8,1,1,1,1
0.68,2124,2124,2124,2124,354.412,55.306,355.154,55.73,350.868,56.817,348.651,56.595,0.726,0.669,0.644,0.697,0.68,0.656,0,0,0,0
0.724,2125,2125,2125,2125,349.701,365.274,349.097,367.593,356.457,363.994,363.943,359.235,0.714,0.734,0.724,0.724,0.724,0.729,1,1,1,1
0.488,2126,2126,2126,2126,221.754,201.869,231.685,175.467,239.88,182.306,243.9,189.617,0.392,0.375,0.697,0.384,0.488,0.536,0,0,0,0
0.758,2127,2127,2127,2127,462.375,30.996,459.865,26.012,458.208,19.47,459.396,19.853,0.697,0.778,0.799,0.738,0.758,0.789,2,2,2,2
0.698,2128,2128,2128,2128,448.204,348.326,447.765,348.343,447.415,348.305,447.405,348.305,0.611,0.748,0.736,0.68,0.698,0.742,0,0,0,0
0.563,2129,2129,2129,2129,215.327,135.417,227.749,126.839,236.45,117.65,256.29,115.264,0.635,0.531,0.523,0.583,0.563,0.527,1,1,1,1
0.712,2130,2130,2130,2130,185.912,56.243,183.066,55.52,176.69,64.886,177.582,58.804,0.744,0.664,0.726,0.704,0.712,0.695,0,0,0,0
0.692,2131,2131,2131,2131,36.124,220.522,38.882,221.182,35.875,217.841,28.663,218.347,0.811,0.65,0.615,0.73,0.692,0.632,1,1,1,1
0.774,2133,2133,2133,2133,403.555,13.4,404.376,12.715,404.406,12.696,404.406,12.696,0.922,0.785,0.615,0.854,0.774,0.7,0,0,0,0
0.776,2134,2134,2134,2134,231.892,90.451,233.884,90.173,236.767,91.33,258.597,81.664,0.859,0.741,0.728,0.8,0.776,0.734,1,1,1,1
0.729,2135,2135,2135,2135,55.656,487.16,54.351,486.687,54.21,486.613,51.855,484.949,0.719,0.808,0.66,0.764,0.729,0.734,0,0,0,0
0.689,2136,2136,2136,2136,342.433,269.329,342.928,269.681,338.659,273.569,339.565,267.464,0.653,0.657,0.758,0.655,0.689,0.707,1,1,1,1
0.781,2137,2137,2137,2137,478.2,196.265,476.578,193.711,478.842,192.896,479.49,193.116,0.839,0.76,0.744,0.799,0.781,0.752,0,0,0,0
0.75,2140,2140,2140,2140,406.966,245.027,404.854,242.277,405.883,244.925,412.704,247.764,0.772,0.715,0.762,0.744,0.75,0.739,1,1,1,1
0.703,2141,2141,2141,2141,123.129,68.835,126.097,71.147,109.162,75.865,92.873,67.035,0.811,0.712,0.588,0.761,0.703,0.65,0,0,0,0
0.755,2142,2142,2142,2142,423.225,294.829,423.529,300.499,426.847,300.081,426.847,300.081,0.842,0.664,0.758,0.753,0.755,0.711,0,0,0,0
0.588,2143,2143,2143,2143,253.175,178.857,252.929,198.113,238.388,208.962,228.633,205.74,0.542,0.654,0.569,0.598,0.588,0.611,0,0,0,0
0.744,2144,2144,2144,2144,380.909,463.235,380.339,462.333,380.339,462.333,380.339,462.333,0.582,0.85,0.801,0.716,0.744,0.825,0,0,0,0
0.709,2145,2145,2145,2145,180.854,433.53,184.571,429.468,184.962,421.192,180.765,412.681,0.824,0.569,0.735,0.696,0.709,0.652,0,0,0,0
0.791,2146,2146,2146,2146,352.329,430.005,351.477,428.786,351.106,428.302,351.106,428.302,0.77,0.714,0.888,0.742,0.791,0.801,0,0,0,0
0.693,2148,2148,2148,2148,47.251,335.746,50.599,335.886,57.81,344.363,61.142,350.407,0.755,0.544,0.78,0.649,0.693,0.662,0,0,0,0
0.557,2150,2150,2150,2150,320.07,113.343,314.978,116.823,314.446,133.856,302.911,134.468,0.434,0.581,0.657,0.507,0.557,0.619,0,0,0,0
0.718,2151,2151,2151,2151,479.985,441.312,479.985,441.312,479.985,441.312,479.985,441.312,0.805,0.747,0.602,0.776,0.718,0.674,0,0,0,0
0.818,2152,2152,2152,2152,484.212,350.037,485.209,350.023,487.449,352.33,487.453,352.342,0.847,0.838,0.77,0.843,0.818,0.804,0,0,0,0
0.774,2153,2153,2153,2153,302.03,14.406,302.476,10.597,302.582,10.826,302.622,11.094,0.715,0.854,0.751,0.785,0.774,0.803,0,0,0,0
0.662,2154,2154,2154,2154,182.242,128.892,182.387,116.426,183.551,101.422,144.471,83.261,0.694,0.689,0.604,0.691,0.662,0.646,0,0,0,0
0.745,2155,2155,2155,2155,268.552,92.367,270.682,92.913,283.384,82.216,285.776,91.472,0.871,0.662,0.702,0.766,0.745,0.682,1,1,1,1
0.702,2156,2156,2156,2156,32.024,443.677,31.907,446.738,30.027,445.2,30.134,446.549,0.86,0.476,0.771,0.668,0.702,0.623,0,0,0,0
0.635,2157,2157,2157,2157,267.68,481.817,267.842,481.45,267.842,481.45,267.906,481.339,0.772,0.427,0.705,0.6,0.635,0.566,0,0,0,0
0.78,2158,2158,2158,2158,28.132,165.788,29.064,164.256,31.987,163.874,34.578,160.454,0.863,0.723,0.755,0.793,0.78,0.739,1,1,1,1
0.823,2159,2159,2159,2159,211.504,361.259,205.237,354.622,203.285,351.388,194.629,354.684,0.809,0.835,0.825,0.822,0.823,0.83,0,0,0,0
0.712,2160,2160,2160,2160,448.583,104.361,445.992,110.773,450.473,115.674,451.667,114.741,0.823,0.684,0.629,0.753,0.712,0.656,0,0,0,0
0.767,2161,2161,2161,2161,254.762,33.425,255.1,34.118,257.364,34.169,258.116,30.744,0.872,0.771,0.659,0.822,0.767,0.715,0,0,0,0
